org_id,remap_id
10928,1856
31980,1857
31981,1858
129089,1859
8188,1860
12922,1861
12923,1862
102173,1863
248637,1864
5500,1865
225920,1866
248638,1867
248639,1868
248641,1869
238350,1870
40214,1871
248643,1872
78818,1873
248645,1874
1933,1875
204762,1876
5066,1877
248646,1878
247954,1879
12657,1880
56993,1881
80128,1882
17909,1883
248647,1884
30574,1885
15309,1886
9636,1887
191282,1888
116984,1889
248648,1890
231192,1891
27254,1892
181628,1893
248,1894
21691,1895
111112,1896
110048,1897
94983,1898
27195,1899
89594,1900
79895,1901
140836,1902
29496,1903
119721,1904
248649,1905
58495,1906
204360,1907
107216,1908
65924,1909
6502,1910
12151,1911
28736,1912
13184,1913
59510,1914
104437,1915
129937,1916
3251,1917
15977,1918
35285,1919
5347,1920
79239,1921
7731,1922
103469,1923
8841,1924
33484,1925
7047,1926
51101,1927
4270,1928
504,1929
359,1930
6806,1931
25195,1932
5602,1933
14492,1934
20026,1935
5801,1936
26887,1937
245,1938
4016,1939
22432,1940
139033,1941
4021,1942
2343,1943
137648,1944
6928,1945
248661,1946
248662,1947
235545,1948
153327,1949
6584,1950
248665,1951
4115,1952
31161,1953
60286,1954
17717,1955
20561,1956
248669,1957
248671,1958
229769,1959
103086,1960
248672,1961
1293,1962
248673,1963
65720,1964
77,1965
248674,1966
187516,1967
76818,1968
9089,1969
115829,1970
95548,1971
3572,1972
2,1973
10,1974
13,1975
14,1976
16,1977
17,1978
18,1979
20,1980
23,1981
24,1982
25,1983
26,1984
28,1985
22874,1986
56499,1987
28519,1988
20109,1989
31,1990
33,1991
40,1992
45,1993
46,1994
47,1995
54,1996
55,1997
56,1998
57,1999
61,2000
63,2001
64,2002
66,2003
71,2004
72,2005
73,2006
79,2007
81,2008
82,2009
83,2010
84,2011
86,2012
88,2013
89,2014
90,2015
92,2016
93,2017
94,2018
96,2019
98,2020
99,2021
101,2022
102,2023
104,2024
105,2025
109,2026
110,2027
111,2028
112,2029
113,2030
114,2031
116,2032
117,2033
118,2034
120,2035
95,2036
121,2037
123,2038
129,2039
133,2040
136,2041
138,2042
142,2043
145,2044
15406,2045
15405,2046
12112,2047
15403,2048
148,2049
151,2050
155,2051
159,2052
160,2053
161,2054
162,2055
163,2056
164,2057
165,2058
166,2059
168,2060
169,2061
170,2062
171,2063
176,2064
177,2065
178,2066
179,2067
180,2068
181,2069
182,2070
183,2071
184,2072
185,2073
186,2074
187,2075
188,2076
189,2077
193,2078
195,2079
196,2080
197,2081
198,2082
200,2083
201,2084
202,2085
517,2086
15412,2087
211,2088
218,2089
3270,2090
11455,2091
15413,2092
3730,2093
234,2094
241,2095
242,2096
246,2097
247,2098
249,2099
250,2100
252,2101
15475,2102
15510,2103
15540,2104
9729,2105
15513,2106
9390,2107
15544,2108
15545,2109
15546,2110
11036,2111
15563,2112
15567,2113
15564,2114
15542,2115
15549,2116
15497,2117
15511,2118
270,2119
15531,2120
275,2121
276,2122
277,2123
1176,2124
15498,2125
15535,2126
15455,2127
4242,2128
278,2129
15515,2130
15443,2131
5433,2132
3840,2133
5432,2134
15509,2135
6097,2136
14783,2137
283,2138
2105,2139
286,2140
15539,2141
15541,2142
2810,2143
12765,2144
9256,2145
15528,2146
15517,2147
15425,2148
15417,2149
15519,2150
301,2151
15504,2152
305,2153
307,2154
308,2155
309,2156
311,2157
313,2158
314,2159
316,2160
317,2161
318,2162
319,2163
320,2164
321,2165
322,2166
324,2167
325,2168
327,2169
328,2170
329,2171
330,2172
332,2173
334,2174
335,2175
336,2176
338,2177
339,2178
340,2179
342,2180
344,2181
345,2182
346,2183
347,2184
348,2185
353,2186
354,2187
361,2188
362,2189
365,2190
370,2191
376,2192
383,2193
387,2194
398,2195
399,2196
401,2197
403,2198
242930,2199
405,2200
406,2201
407,2202
410,2203
412,2204
413,2205
414,2206
417,2207
418,2208
420,2209
421,2210
422,2211
423,2212
424,2213
425,2214
428,2215
15393,2216
434,2217
15396,2218
435,2219
9515,2220
15392,2221
15398,2222
439,2223
441,2224
442,2225
443,2226
444,2227
446,2228
451,2229
459,2230
460,2231
463,2232
469,2233
470,2234
471,2235
477,2236
479,2237
482,2238
488,2239
489,2240
490,2241
491,2242
496,2243
498,2244
502,2245
503,2246
505,2247
506,2248
510,2249
511,2250
513,2251
514,2252
515,2253
519,2254
520,2255
521,2256
525,2257
527,2258
530,2259
531,2260
534,2261
536,2262
540,2263
541,2264
542,2265
543,2266
544,2267
545,2268
547,2269
548,2270
549,2271
550,2272
551,2273
553,2274
554,2275
557,2276
561,2277
562,2278
567,2279
586,2280
569,2281
589,2282
572,2283
588,2284
592,2285
594,2286
597,2287
598,2288
600,2289
601,2290
10093,2291
37974,2292
18122,2293
30064,2294
5835,2295
69493,2296
4178,2297
58366,2298
242938,2299
11610,2300
648,2301
242939,2302
78389,2303
242937,2304
3235,2305
614,2306
609,2307
618,2308
607,2309
605,2310
608,2311
606,2312
616,2313
615,2314
619,2315
617,2316
3931,2317
663,2318
15604,2319
645,2320
657,2321
15608,2322
15573,2323
15582,2324
15602,2325
658,2326
15575,2327
15576,2328
15599,2329
7803,2330
15583,2331
15601,2332
146,2333
647,2334
655,2335
3930,2336
3929,2337
15572,2338
15571,2339
15581,2340
15593,2341
664,2342
15591,2343
620,2344
15577,2345
15600,2346
15574,2347
15607,2348
666,2349
668,2350
669,2351
672,2352
673,2353
674,2354
676,2355
678,2356
681,2357
686,2358
689,2359
682,2360
691,2361
690,2362
699,2363
696,2364
701,2365
700,2366
695,2367
702,2368
703,2369
706,2370
708,2371
227,2372
709,2373
705,2374
711,2375
710,2376
717,2377
716,2378
714,2379
715,2380
724,2381
722,2382
736,2383
734,2384
732,2385
735,2386
725,2387
731,2388
730,2389
733,2390
728,2391
113398,2392
739,2393
748,2394
747,2395
15632,2396
763,2397
774,2398
15631,2399
15637,2400
758,2401
6039,2402
206,2403
15634,2404
2309,2405
787,2406
781,2407
795,2408
15636,2409
768,2410
780,2411
15633,2412
751,2413
759,2414
786,2415
792,2416
757,2417
771,2418
750,2419
11912,2420
776,2421
777,2422
761,2423
782,2424
762,2425
775,2426
772,2427
770,2428
15635,2429
760,2430
769,2431
13760,2432
2004,2433
3110,2434
3076,2435
754,2436
788,2437
791,2438
2209,2439
1142,2440
778,2441
796,2442
800,2443
799,2444
798,2445
802,2446
15659,2447
814,2448
6343,2449
15639,2450
824,2451
818,2452
830,2453
810,2454
825,2455
7859,2456
812,2457
807,2458
831,2459
15660,2460
828,2461
829,2462
15638,2463
827,2464
7292,2465
813,2466
815,2467
816,2468
805,2469
15651,2470
15647,2471
15653,2472
15645,2473
15655,2474
15654,2475
15657,2476
804,2477
15652,2478
15656,2479
15646,2480
803,2481
15642,2482
15643,2483
15644,2484
15658,2485
817,2486
15641,2487
15640,2488
832,2489
833,2490
863,2491
836,2492
871,2493
857,2494
853,2495
873,2496
872,2497
867,2498
870,2499
866,2500
875,2501
874,2502
859,2503
862,2504
856,2505
855,2506
854,2507
850,2508
858,2509
868,2510
852,2511
842,2512
835,2513
848,2514
847,2515
837,2516
838,2517
878,2518
876,2519
880,2520
881,2521
883,2522
882,2523
885,2524
887,2525
886,2526
884,2527
888,2528
891,2529
894,2530
893,2531
892,2532
895,2533
154760,2534
901,2535
900,2536
903,2537
905,2538
904,2539
915,2540
899,2541
902,2542
907,2543
908,2544
910,2545
909,2546
911,2547
916,2548
912,2549
896,2550
898,2551
897,2552
906,2553
920,2554
922,2555
919,2556
925,2557
926,2558
931,2559
933,2560
936,2561
937,2562
938,2563
939,2564
953,2565
962,2566
968,2567
970,2568
966,2569
976,2570
973,2571
969,2572
975,2573
978,2574
977,2575
18016,2576
982,2577
1009,2578
1012,2579
15669,2580
15676,2581
15665,2582
1010,2583
991,2584
1004,2585
1018,2586
1008,2587
